tarefa,modelo,sentenca_id,posicao,token,tag_gold,tag_predita
ner,llama3.2:3b,1133.0,18,Javal,I-per,O
ner,llama3.2:3b,1133.0,19,Davis,I-per,O
ner,llama3.2:3b,1133.0,22,Specialist,B-per,B-org
ner,llama3.2:3b,1133.0,23,Sabrina,I-per,I-org
ner,llama3.2:3b,1133.0,24,Harman,I-per,I-org
ner,llama3.2:3b,1133.0,30,year,O,B-tim
ner,llama3.2:3b,1133.0,31,in,O,I-tim
ner,llama3.2:3b,1133.0,35,Texas,B-geo,I-org
ner,llama3.2:3b,1133.0,36,instead,O,I-org
ner,llama3.2:3b,1133.0,38,Baghdad,B-geo,B-nat
ner,llama3.2:3b,1133.0,39,.,O,I-nat
ner,llama3.2:3b,1134.0,1,reason,O,I-per
ner,llama3.2:3b,1134.0,2,for,O,I-per
ner,llama3.2:3b,1134.0,3,the,O,I-per
ner,llama3.2:3b,1134.0,4,change,O,I-org
ner,llama3.2:3b,1134.0,5,of,O,I-geo
ner,llama3.2:3b,1134.0,6,venue,O,B-geo
ner,llama3.2:3b,1134.0,7,was,O,I-geo
ner,llama3.2:3b,1134.0,8,given,O,I-org
ner,llama3.2:3b,1135.0,0,Three,O,B-geo
ner,llama3.2:3b,1135.0,2,U.S.,B-org,I-geo
ner,llama3.2:3b,1135.0,3,troops,O,B-org
ner,llama3.2:3b,1135.0,5,pleaded,O,I-org
ner,llama3.2:3b,1135.0,10,prisoner,O,B-org
ner,llama3.2:3b,1135.0,11,abuse,O,I-org
ner,llama3.2:3b,1135.0,15,prison,O,I-geo
ner,llama3.2:3b,1136.0,0,Most,O,B-geo
ner,llama3.2:3b,1136.0,2,those,O,I-geo
ner,llama3.2:3b,1136.0,3,charged,O,I-geo
ner,llama3.2:3b,1136.0,4,were,O,I-geo
ner,llama3.2:3b,1136.0,10,company,O,B-org
ner,llama3.2:3b,1136.0,11,based,O,I-org
ner,llama3.2:3b,1136.0,15,state,O,I-geo
ner,llama3.2:3b,1136.0,17,Maryland,B-geo,O
ner,llama3.2:3b,1137.0,0,The,O,B-per
ner,llama3.2:3b,1137.0,1,prisoner,O,I-per
ner,llama3.2:3b,1137.0,3,scandal,O,B-geo
ner,llama3.2:3b,1137.0,4,erupted,O,I-geo
ner,llama3.2:3b,1137.0,6,April,B-tim,B-org
ner,llama3.2:3b,1137.0,7,when,O,I-org
ner,llama3.2:3b,1137.0,10,U.S.,B-org,B-geo
ner,llama3.2:3b,1137.0,15,naked,O,I-art
ner,llama3.2:3b,1137.0,16,Iraqi,B-gpe,B-geo
ner,llama3.2:3b,1137.0,17,prisoners,O,I-geo
ner,llama3.2:3b,1137.0,21,sparking,O,I-art
ner,llama3.2:3b,1137.0,22,worldwide,O,I-art
ner,llama3.2:3b,1137.0,23,condemnation,O,I-per
ner,llama3.2:3b,1138.0,0,A,O,B-org
ner,llama3.2:3b,1138.0,1,Mexican,B-gpe,I-org
ner,llama3.2:3b,1138.0,12,'s,O,I-geo
ner,llama3.2:3b,1138.0,16,group,O,B-org
ner,llama3.2:3b,1138.0,17,in,O,I-org
ner,llama3.2:3b,1138.0,20,to,O,B-geo
ner,llama3.2:3b,1138.0,21,broker,O,I-geo
ner,llama3.2:3b,1138.0,26,the,O,B-nat
ner,llama3.2:3b,1138.0,27,group,O,I-nat
ner,llama3.2:3b,1138.0,30,Colombian,B-gpe,I-org
ner,llama3.2:3b,1138.0,31,government,O,B-org
ner,llama3.2:3b,1139.0,2,Andres,B-per,I-per
ner,llama3.2:3b,1139.0,3,Valencia,I-per,B-org
ner,llama3.2:3b,1139.0,5,reporters,O,I-art
ner,llama3.2:3b,1139.0,7,Tuesday,B-tim,I-tim
ner,llama3.2:3b,1139.0,9,talks,O,I-eve
ner,llama3.2:3b,1139.0,11,National,B-org,B-per
ner,llama3.2:3b,1139.0,12,Liberation,I-org,I-per
ner,llama3.2:3b,1139.0,13,Army,I-org,O
ner,llama3.2:3b,1139.0,15,ELN,B-org,B-geo
ner,llama3.2:3b,1139.0,16,),O,I-geo
ner,llama3.2:3b,1139.0,18,Francisco,B-per,B-org
ner,llama3.2:3b,1139.0,19,Galan,I-per,I-org
ner,llama3.2:3b,1139.0,20,focused,O,B-art
ner,llama3.2:3b,1139.0,22,ways,O,I-art
ner,llama3.2:3b,1139.0,31,government,O,B-org
ner,llama3.2:3b,1139.0,32,in,O,I-org
ner,llama3.2:3b,1139.0,37,a,O,B-geo
ner,llama3.2:3b,1139.0,38,possible,O,I-geo
ner,llama3.2:3b,1139.0,40,between,O,I-art
ner,llama3.2:3b,1139.0,43,sides,O,B-geo
ner,llama3.2:3b,1139.0,44,in,O,I-gpe
ner,llama3.2:3b,1139.0,45,Mexico,B-geo,O
ner,llama3.2:3b,1140.0,0,The,O,B-per
ner,llama3.2:3b,1140.0,1,Colombian,B-gpe,I-per
ner,llama3.2:3b,1140.0,10,its,O,I-per
ner,llama3.2:3b,1140.0,11,practice,O,I-per
ner,llama3.2:3b,1140.0,13,kidnapping,O,B-geo
ner,llama3.2:3b,1140.0,14,citizens,O,I-geo
ner,llama3.2:3b,1141.0,0,While,O,B-geo
ner,llama3.2:3b,1141.0,2,paramilitary,O,I-geo
ner,llama3.2:3b,1141.0,6,nation,O,B-nat
ner,llama3.2:3b,1141.0,7,have,O,I-nat
ner,llama3.2:3b,1141.0,10,from,O,I-art
ner,llama3.2:3b,1141.0,12,drug,O,B-drug
ner,llama3.2:3b,1141.0,13,trade,O,I-drug
ner,llama3.2:3b,1141.0,15,the,O,B-geo
ner,llama3.2:3b,1141.0,16,ELN,B-org,I-geo
ner,llama3.2:3b,1141.0,18,itself,O,B-org
ner,llama3.2:3b,1141.0,19,through,O,I-org
ner,llama3.2:3b,1141.0,20,kidnapping,O,I-per
ner,llama3.2:3b,1142.0,0,A,O,B-geo
ner,llama3.2:3b,1142.0,2,U.S.,B-org,I-geo
ner,llama3.2:3b,1142.0,13,economy,O,I-org
ner,llama3.2:3b,1142.0,15,declining,O,I-org
ner,llama3.2:3b,1143.0,3,the,O,B-geo
ner,llama3.2:3b,1143.0,4,U.S.,B-org,I-geo
ner,llama3.2:3b,1143.0,6,secretary,O,B-org
ner,llama3.2:3b,1143.0,7,of,O,I-org
ner,llama3.2:3b,1143.0,9,for,O,B-art
ner,llama3.2:3b,1143.0,12,central,O,B-geo
ner,llama3.2:3b,1143.0,13,Asian,O,I-geo
ner,llama3.2:3b,1143.0,20,of,O,B-geo
ner,llama3.2:3b,1143.0,22,Afghan,B-gpe,I-geo
ner,llama3.2:3b,1143.0,23,economy,O,B-geo
ner,llama3.2:3b,1143.0,27,opium,O,I-org
ner,llama3.2:3b,1144.0,0,But,O,B-geo
ner,llama3.2:3b,1144.0,1,he,O,I-per
ner,llama3.2:3b,1144.0,5,production,O,B-org
ner,llama3.2:3b,1144.0,6,was,O,I-art
ner,llama3.2:3b,1144.0,11,growth,O,B-geo
ner,llama3.2:3b,1144.0,12,of,O,I-geo
ner,llama3.2:3b,1144.0,15,economy,O,B-eve
ner,llama3.2:3b,1144.0,17,including,O,I-org
ner,llama3.2:3b,1144.0,20,of,O,I-org
ner,llama3.2:3b,1144.0,21,other,O,I-org
ner,llama3.2:3b,1144.0,22,crops,O,I-org
ner,llama3.2:3b,1145.0,0,He,O,B-per
ner,llama3.2:3b,1145.0,2,more,O,I-per
ner,llama3.2:3b,1145.0,3,needed,O,I-per
ner,llama3.2:3b,1145.0,10,alternatives,O,B-org
ner,llama3.2:3b,1145.0,12,opium,O,I-org
ner,llama3.2:3b,1145.0,13,production,O,I-org
ner,llama3.2:3b,1145.0,15,Afghanistan,B-geo,O
ner,llama3.2:3b,1146.0,0,The,O,B-geo
ner,llama3.2:3b,1146.0,1,country,O,I-geo
ner,llama3.2:3b,1146.0,10,opium,O,I-art
ner,llama3.2:3b,1146.0,12,a,O,B-per
ner,llama3.2:3b,1146.0,13,key,O,I-per
ner,llama3.2:3b,1146.0,14,ingredient,O,I-art
ner,llama3.2:3b,1146.0,16,heroin,O,I-geo
ner,llama3.2:3b,1147.0,0,Boucher,B-per,B-geo
ner,llama3.2:3b,1147.0,2,attending,O,I-art
ner,llama3.2:3b,1147.0,4,international,O,I-per
ner,llama3.2:3b,1147.0,6,in,O,I-gpe
ner,llama3.2:3b,1147.0,10,reconstruction,O,B-org
ner,llama3.2:3b,1147.0,11,of,O,I-org
ner,llama3.2:3b,1147.0,12,Afghanistan,B-geo,B-gpe
ner,llama3.2:3b,1148.0,0,Last,O,B-geo
ner,llama3.2:3b,1148.0,4,Bush,B-per,B-org
ner,llama3.2:3b,1148.0,5,administration,O,I-org
ner,llama3.2:3b,1148.0,10,more,O,B-geo
ner,llama3.2:3b,1148.0,15,in,O,I-tim
ner,llama3.2:3b,1148.0,20,reconstruction,O,I-art
ner,llama3.2:3b,1149.0,0,A,O,B-per
ner,llama3.2:3b,1149.0,1,U.S.-based,O,I-per
ner,llama3.2:3b,1149.0,10,lead,O,B-geo
ner,llama3.2:3b,1149.0,13,charges,O,I-geo
ner,llama3.2:3b,1149.0,18,Iraqi,B-gpe,O
ner,llama3.2:3b,1149.0,20,who,O,B-per
ner,llama3.2:3b,1149.0,21,is,O,I-per
ner,llama3.2:3b,1149.0,26,1988,B-tim,O
ner,llama3.2:3b,1149.0,30,in,O,I-art
ner,llama3.2:3b,1149.0,32,Iraq,B-geo,B-gpe
ner,llama3.2:3b,1150.0,0,In,O,I-art
ner,llama3.2:3b,1150.0,2,report,O,B-geo
ner,llama3.2:3b,1150.0,3,issued,O,I-geo
ner,llama3.2:3b,1150.0,4,Thursday,B-tim,O
ner,llama3.2:3b,1150.0,8,Watch,I-org,O
ner,llama3.2:3b,1150.0,12,information,O,B-per
ner,llama3.2:3b,1150.0,13,implicates,O,I-per
ner,llama3.2:3b,1150.0,14,Ali,B-per,B-person
ner,llama3.2:3b,1150.0,15,Hassan,I-per,I-person
ner,llama3.2:3b,1150.0,16,al-Majid,I-per,B-geo
ner,llama3.2:3b,1150.0,21,Chemical,B-per,I-art
ner,llama3.2:3b,1150.0,22,Ali,I-per,O
ner,llama3.2:3b,1150.0,25,in,O,B-per
ner,llama3.2:3b,1150.0,26,the,O,I-per
ner,llama3.2:3b,1150.0,31,Shi'ite,B-geo,B-per
ner,llama3.2:3b,1150.0,32,Muslims,I-geo,I-per
ner,llama3.2:3b,1150.0,35,uprising,O,B-geo
ner,llama3.2:3b,1150.0,36,in,O,I-geo
ner,llama3.2:3b,1150.0,42,in,O,I-geo
ner,llama3.2:3b,1150.0,43,1999,B-tim,I-geo
ner,llama3.2:3b,1151.0,0,Iraqi,B-gpe,B-geo
ner,llama3.2:3b,1151.0,1,officials,O,I-geo
ner,llama3.2:3b,1151.0,5,Chemical,O,B-art
ner,llama3.2:3b,1151.0,6,Ali,B-per,I-art
ner,llama3.2:3b,1151.0,11,first,O,I-per
ner,llama3.2:3b,1151.0,13,several,O,I-geo
ner,llama3.2:3b,1151.0,15,lieutenants,O,B-art
ner,llama3.2:3b,1151.0,16,of,O,I-art
ner,llama3.2:3b,1151.0,17,Saddam,B-per,B-org
ner,llama3.2:3b,1151.0,18,Hussein,I-per,I-org
ner,llama3.2:3b,1151.0,20,regime,O,B-geo
ner,llama3.2:3b,1151.0,22,go,O,I-geo
ner,llama3.2:3b,1151.0,31,including,O,I-org
ner,llama3.2:3b,1151.0,32,crimes,O,B-geo
ner,llama3.2:3b,1151.0,33,against,O,I-geo
ner,llama3.2:3b,1151.0,34,humanity,O,I-org
ner,llama3.2:3b,1151.0,35,and,O,I-per
ner,llama3.2:3b,1151.0,36,genocide,O,I-art
ner,llama3.2:3b,1152.0,0,In,O,B-geo
ner,llama3.2:3b,1152.0,1,December,B-tim,O
ner,llama3.2:3b,1152.0,3,Iraq,B-geo,O
ner,llama3.2:3b,1152.0,6,Prime,B-per,O
ner,llama3.2:3b,1152.0,8,Iyad,B-per,O
ner,llama3.2:3b,1152.0,9,Allawi,I-per,O
ner,llama3.2:3b,1152.0,10,said,O,I-art
ner,llama3.2:3b,1152.0,12,trials,O,B-geo
ner,llama3.2:3b,1152.0,13,of,O,I-geo
ner,llama3.2:3b,1152.0,15,officials,O,I-org
ner,llama3.2:3b,1152.0,17,the,O,B-geo
ner,llama3.2:3b,1152.0,18,ousted,O,I-geo
ner,llama3.2:3b,1152.0,19,regime,O,I-per
ner,llama3.2:3b,1152.0,20,would,O,I-art
ner,llama3.2:3b,1152.0,21,begin,O,B-per
ner,llama3.2:3b,1152.0,22,within,O,I-per
ner,llama3.2:3b,1152.0,23,weeks,O,I-tim
ner,llama3.2:3b,1153.0,2,far,O,B-tim
ner,llama3.2:3b,1153.0,4,no,O,I-org
ner,llama3.2:3b,1154.0,0,A,O,B-per
ner,llama3.2:3b,1154.0,1,fugitive,O,I-per
ner,llama3.2:3b,1154.0,5,Palestinian,B-gpe,B-geo
ner,llama3.2:3b,1154.0,6,militant,O,I-geo
ner,llama3.2:3b,1154.0,9,has,O,I-org
ner,llama3.2:3b,1154.0,10,appeared,O,B-per
ner,llama3.2:3b,1154.0,11,in,O,I-per
ner,llama3.2:3b,1154.0,13,videotape,O,B-geo
ner,llama3.2:3b,1154.0,14,calling,O,I-geo
ner,llama3.2:3b,1154.0,15,Israel,B-org,O
ner,llama3.2:3b,1154.0,17,withdrawal,O,B-org
ner,llama3.2:3b,1154.0,18,from,O,I-org
ner,llama3.2:3b,1154.0,25,Palestinian,B-gpe,I-per
ner,llama3.2:3b,1154.0,26,militants,O,I-org
ner,llama3.2:3b,1155.0,3,who,O,I-org
ner,llama3.2:3b,1155.0,5,eluded,O,I-geo
ner,llama3.2:3b,1155.0,6,Israeli,B-gpe,I-geo
ner,llama3.2:3b,1155.0,7,authorities,O,I-geo
ner,llama3.2:3b,1155.0,8,for,O,I-geo
ner,llama3.2:3b,1155.0,9,more,O,I-geo
ner,llama3.2:3b,1155.0,10,than,O,I-art
ner,llama3.2:3b,1155.0,12,decade,O,B-geo
ner,llama3.2:3b,1155.0,15,Israel,B-org,I-per
ner,llama3.2:3b,1155.0,18,is,O,I-tim
ner,llama3.2:3b,1155.0,20,humiliation,O,B-geo
ner,llama3.2:3b,1155.0,21,suffered,O,I-geo
ner,llama3.2:3b,1156.0,0,The,O,B-per
ner,llama3.2:3b,1156.0,1,alleged,O,I-per
ner,llama3.2:3b,1156.0,4,who,O,B-geo
ner,llama3.2:3b,1156.0,5,Israel,B-org,I-geo
ner,llama3.2:3b,1156.0,11,string,O,I-per
ner,llama3.2:3b,1156.0,13,suicide,O,B-geo
ner,llama3.2:3b,1156.0,14,bombings,O,I-geo
ner,llama3.2:3b,1156.0,17,in,O,I-org
ner,llama3.2:3b,1156.0,20,in,O,I-art
ner,llama3.2:3b,1156.0,21,profile,O,B-geo
ner,llama3.2:3b,1156.0,22,with,O,I-geo
ner,llama3.2:3b,1156.0,24,dark,O,I-dark
ner,llama3.2:3b,1156.0,25,shadow,O,I-art
ner,llama3.2:3b,1156.0,26,over,O,I-over
ner,llama3.2:3b,1156.0,27,his,O,I-his
ner,llama3.2:3b,1156.0,28,face,O,I-face
ner,llama3.2:3b,1157.0,0,He,O,B-per
ner,llama3.2:3b,1157.0,1,warned,O,I-per
ner,llama3.2:3b,1157.0,3,Palestinian,B-gpe,B-geo
ner,llama3.2:3b,1157.0,4,Authority,O,I-geo
ner,llama3.2:3b,1157.0,11,militant,O,B-org
ner,llama3.2:3b,1157.0,12,groups,O,I-org
ner,llama3.2:3b,1158.0,1,he,O,I-per
ner,llama3.2:3b,1158.0,2,did,O,I-per
ner,llama3.2:3b,1158.0,3,call,O,B-geo
ner,llama3.2:3b,1158.0,4,for,O,I-geo
ner,llama3.2:3b,1158.0,10,Palestinian,B-gpe,B-per
ner,llama3.2:3b,1158.0,11,blood,O,I-per
ner,llama3.2:3b,1159.0,0,Western,O,B-geo
ner,llama3.2:3b,1159.0,2,agencies,O,I-geo
ner,llama3.2:3b,1159.0,4,Gaza,B-geo,O
ner,llama3.2:3b,1159.0,10,overnight,B-tim,I-tim
ner,llama3.2:3b,1160.0,0,They,O,I-per
ner,llama3.2:3b,1160.0,2,they,O,I-per
ner,llama3.2:3b,1160.0,3,believe,O,B-geo
ner,llama3.2:3b,1160.0,4,the,O,I-geo
ner,llama3.2:3b,1160.0,6,is,O,I-tim
ner,llama3.2:3b,1160.0,7,authentic,O,B-org
ner,llama3.2:3b,1160.0,8,.,O,I-org
ner,llama3.2:3b,1161.0,1,John,I-per,O
ner,llama3.2:3b,1161.0,3,II,I-per,O
ner,llama3.2:3b,1161.0,11,signs,O,I-art
ner,llama3.2:3b,1161.0,12,of,O,B-geo
ner,llama3.2:3b,1161.0,13,their,O,I-per
ner,llama3.2:3b,1161.0,17,the,O,B-nat
ner,llama3.2:3b,1161.0,18,practice,O,I-nat
ner,llama3.2:3b,1161.0,21,encourage,O,B-per
ner,llama3.2:3b,1161.0,22,intolerance,O,I-per
ner,llama3.2:3b,1161.0,24,infringe,O,I-org
ner,llama3.2:3b,1161.0,26,the,O,B-geo
ner,llama3.2:3b,1161.0,27,separation,O,I-geo
ner,llama3.2:3b,1161.0,30,and,O,I-org
ner,llama3.2:3b,1161.0,31,state,O,B-geo
ner,llama3.2:3b,1162.0,0,In,O,B-geo
ner,llama3.2:3b,1162.0,2,apostolic,O,I-geo
ner,llama3.2:3b,1162.0,3,letter,O,B-geo
ner,llama3.2:3b,1162.0,5,Roman,B-geo,I-geo
ner,llama3.2:3b,1162.0,6,Catholics,I-geo,I-org
ner,llama3.2:3b,1162.0,10,of,B-tim,O
ner,llama3.2:3b,1162.0,12,Eucharist,B-tim,B-per
ner,llama3.2:3b,1162.0,14,the,O,I-per
ner,llama3.2:3b,1162.0,20,specific,O,I-per
ner,llama3.2:3b,1162.0,21,problems,O,I-per
ner,llama3.2:3b,1163.0,0,But,O,B-per
ner,llama3.2:3b,1163.0,2,message,O,I-per
ner,llama3.2:3b,1163.0,10,government,O,B-org
ner,llama3.2:3b,1163.0,11,ban,O,I-org
ner,llama3.2:3b,1163.0,18,Muslim,B-org,B-per
ner,llama3.2:3b,1163.0,19,headscarves,O,I-per
ner,llama3.2:3b,1163.0,21,Jewish,O,B-per
ner,llama3.2:3b,1163.0,22,skullcaps,O,I-per
ner,llama3.2:3b,1163.0,27,the,O,B-geo
ner,llama3.2:3b,1163.0,28,country,O,I-geo
ner,llama3.2:3b,1163.0,30,schools,O,B-org
ner,llama3.2:3b,1163.0,31,.,O,I-org
ner,llama3.2:3b,1164.0,0,The,O,B-per
ner,llama3.2:3b,1164.0,1,pontiff,O,I-per
ner,llama3.2:3b,1164.0,3,repeated,O,I-org
ner,llama3.2:3b,1164.0,5,concern,O,I-geo
ner,llama3.2:3b,1164.0,9,Catholics,B-geo,O
ner,llama3.2:3b,1164.0,10,are,O,I-per
ner,llama3.2:3b,1164.0,13,reverence,O,B-geo
ner,llama3.2:3b,1164.0,16,Eucharist,B-tim,B-eve
ner,llama3.2:3b,1164.0,21,as,O,I-tim
ner,llama3.2:3b,1164.0,24,'s,O,I-org
ner,llama3.2:3b,1164.0,25,Day,B-tim,O
ner,llama3.2:3b,1165.0,0,He,O,B-per
ner,llama3.2:3b,1165.0,2,described,O,I-per
ner,llama3.2:3b,1165.0,3,faith,O,B-faith
ner,llama3.2:3b,1165.0,6,means,O,I-geo
ner,llama3.2:3b,1165.0,11,a,O,B-per
ner,llama3.2:3b,1165.0,12,way,O,I-per
ner,llama3.2:3b,1165.0,20,poverty,O,B-per
ner,llama3.2:3b,1165.0,22,hunger,O,I-per
ner,llama3.2:3b,1166.0,0,Former,O,B-per
ner,llama3.2:3b,1166.0,1,U.S.,B-org,O
ner,llama3.2:3b,1166.0,2,President,B-per,I-per
ner,llama3.2:3b,1166.0,3,Bill,I-per,O
ner,llama3.2:3b,1166.0,4,Clinton,I-per,O
ner,llama3.2:3b,1166.0,11,Prophet,B-org,B-per
ner,llama3.2:3b,1166.0,12,Muhammad,I-org,I-per
ner,llama3.2:3b,1166.0,20,protests,O,B-geo
ner,llama3.2:3b,1166.0,22,Muslims,O,I-geo
ner,llama3.2:3b,1166.0,30,with,O,I-org
ner,llama3.2:3b,1166.0,31,the,O,I-org
ner,llama3.2:3b,1167.0,2,speaking,O,I-per
ner,llama3.2:3b,1167.0,6,the,O,I-art
ner,llama3.2:3b,1167.0,12,worst,O,B-per
ner,llama3.2:3b,1167.0,13,rallies,O,I-per
ner,llama3.2:3b,1167.0,16,drawings,O,B-art
ner,llama3.2:3b,1167.0,20,was,O,B-per
ner,llama3.2:3b,1167.0,21,visiting,O,I-per
ner,llama3.2:3b,1167.0,31,launching,O,I-org
ner,llama3.2:3b,1167.0,33,HIV,B-org,B-geo
ner,llama3.2:3b,1167.0,34,/,I-org,O
ner,llama3.2:3b,1167.0,35,AIDS,I-org,I-gpe
upos,llama3.2:3b,CF756-1,0,Folha,PROPN,ADJ
upos,llama3.2:3b,CF756-1,1,--,PUNCT,NOUN
upos,llama3.2:3b,CF756-1,5,a,DET,ADP
upos,llama3.2:3b,CF756-1,6,notícia,NOUN,DET
upos,llama3.2:3b,CF756-1,7,de,SCONJ,NOUN
upos,llama3.2:3b,CF756-1,8,que,SCONJ,NOUN
upos,llama3.2:3b,CF756-1,9,seria,AUX,NUM
upos,llama3.2:3b,CF756-1,10,substituído,VERB,ADJ
upos,llama3.2:3b,CF756-2,0,Giovane,PROPN,ADJ
upos,llama3.2:3b,CF756-2,1,--,PUNCT,ADP
upos,llama3.2:3b,CF756-3,0,Seleção,NOUN,ADJ
upos,llama3.2:3b,CF756-3,6,está,AUX,VERB
upos,llama3.2:3b,CF756-3,7,melhor,ADJ,NOUN
upos,llama3.2:3b,CF756-3,9,não,ADV,NOUN
upos,llama3.2:3b,CF756-3,10,tem,VERB,AUX
upos,llama3.2:3b,CF756-4,0,A,DET,ADJ
upos,llama3.2:3b,CF756-4,1,melhor,ADJ,NOUN
upos,llama3.2:3b,CF756-4,2,equipe,NOUN,VERB
upos,llama3.2:3b,CF756-4,3,é,AUX,CCONJ
upos,llama3.2:3b,CF756-4,4,que,SCONJ,DET
upos,llama3.2:3b,CF756-4,5,deve,VERB,NUM
upos,llama3.2:3b,CF757-1,0,O,DET,NUM
upos,llama3.2:3b,CF757-1,2,32,NUM,VERB
upos,llama3.2:3b,CF757-2,1,casos,NOUN,ADJ
upos,llama3.2:3b,CF757-2,2,positivos,ADJ,NOUN
upos,llama3.2:3b,CF757-2,3,de,ADP,DET
upos,llama3.2:3b,CF757-2,4,dengue,NOUN,NUM
upos,llama3.2:3b,CF757-2,7,Aprazível,PROPN,ADJ
upos,llama3.2:3b,CF757-2,8,(,PUNCT,VERB
upos,llama3.2:3b,CF757-2,9,38,NUM,PUNCT
upos,llama3.2:3b,CF757-2,10,km,NOUN,NUM
upos,llama3.2:3b,CF757-2,13,Preto-SP,PROPN,PART
upos,llama3.2:3b,CF757-2,15,foram,AUX,VERB
upos,llama3.2:3b,CF757-2,18,por,ADP,PRON
upos,llama3.2:3b,CF757-2,19,o,DET,AUX
upos,llama3.2:3b,CF757-2,22,Escritório,PROPN,NOUN
upos,llama3.2:3b,CF757-2,23,Regional,PROPN,ADP
upos,llama3.2:3b,CF757-2,24,de,ADP,NOUN
upos,llama3.2:3b,CF757-2,25,Saúde,PROPN,SCONJ
upos,llama3.2:3b,CF757-2,26,),PUNCT,PROPN
upos,llama3.2:3b,CF757-2,28,Rio,PROPN,NOUN
upos,llama3.2:3b,CF757-2,29,Preto,PROPN,VERB
upos,llama3.2:3b,CF757-3,0,A,DET,ADP
upos,llama3.2:3b,CF757-3,4,epidemia,NOUN,NUM
upos,llama3.2:3b,CF757-3,5,de,ADP,NOUN
upos,llama3.2:3b,CF757-3,6,a,DET,NOUN
upos,llama3.2:3b,CF757-4,0,A,DET,ADP
upos,llama3.2:3b,CF757-4,3,Monte,PROPN,ADJ
upos,llama3.2:3b,CF757-4,4,Aprazível,PROPN,VERB
upos,llama3.2:3b,CF757-4,5,tem,VERB,NUM
upos,llama3.2:3b,CF757-4,6,68,NUM,NOUN
upos,llama3.2:3b,CF757-4,7,casos,NOUN,VERB
upos,llama3.2:3b,CF757-4,8,confirmados,VERB,NOUN
upos,llama3.2:3b,CF757-5,0,Rio,PROPN,ADJ
upos,llama3.2:3b,CF757-5,1,Preto,PROPN,ADJ
upos,llama3.2:3b,CF757-5,2,tem,VERB,AUX
upos,llama3.2:3b,CF757-5,3,três,NUM,NOUN
upos,llama3.2:3b,CF757-5,4,casos,NOUN,NUM
upos,llama3.2:3b,CF757-5,5,positivos,ADJ,VERB
upos,llama3.2:3b,CF757-6,0,Policiais,NOUN,PROPN
upos,llama3.2:3b,CF757-6,4,MS,PROPN,NUM
upos,llama3.2:3b,CF757-6,6,em,ADP,SYM
upos,llama3.2:3b,CF757-6,7,greve,NOUN,VERB
upos,llama3.2:3b,CF757-7,0,Os,DET,ADP
upos,llama3.2:3b,CF757-7,3,de,ADP,NOUN
upos,llama3.2:3b,CF757-7,4,Mato,PROPN,NOUN
upos,llama3.2:3b,CF757-7,7,o,DET,PRON
upos,llama3.2:3b,CF757-7,8,Sul,PROPN,NOUN
upos,llama3.2:3b,CF757-7,10,em,ADP,CCONJ
upos,llama3.2:3b,CF757-7,11,greve,NOUN,ADJ
upos,llama3.2:3b,CF757-7,12,ontem,ADV,DET
upos,llama3.2:3b,CF757-7,14,em,ADP,CCONJ
upos,llama3.2:3b,CF757-7,16,a,ADP,NOUN
upos,llama3.2:3b,CF757-7,17,o,DET,PRON
upos,llama3.2:3b,CF757-7,18,movimento,NOUN,VERB
upos,llama3.2:3b,CF757-7,19,iniciado,VERB,NOUN
upos,llama3.2:3b,CF757-7,21,o,DET,NOUN
upos,llama3.2:3b,CF757-7,23,Federal,PROPN,CCONJ
upos,llama3.2:3b,CF757-8,0,A,DET,ADP
upos,llama3.2:3b,CF757-8,3,de,ADP,DET
upos,llama3.2:3b,CF757-8,5,salarial,ADJ,VERB
upos,llama3.2:3b,CF757-8,6,com,ADP,NOUN
upos,llama3.2:3b,CF757-8,7,a,DET,ADP
upos,llama3.2:3b,CF757-8,9,Civil,PROPN,VERB
upos,llama3.2:3b,CF757-8,10,de,ADP,CCONJ
upos,llama3.2:3b,CF757-8,12,DF,PROPN,PUNCT
upos,llama3.2:3b,CF757-8,13,",",PUNCT,DET
upos,llama3.2:3b,CF757-8,15,que,PRON,VERB
upos,llama3.2:3b,CF757-8,16,representaria,VERB,NOUN
upos,llama3.2:3b,CF757-8,17,um,DET,NUM
upos,llama3.2:3b,CF757-8,18,reajuste,NOUN,SCONJ
upos,llama3.2:3b,CF757-8,19,de,ADP,NOUN
upos,llama3.2:3b,CF757-8,21,%,SYM,CCONJ
upos,llama3.2:3b,CF757-9,0,Em,ADP,CCONJ
upos,llama3.2:3b,CF757-9,1,Mato,PROPN,ADP
upos,llama3.2:3b,CF757-9,6,está,AUX,VERB
upos,llama3.2:3b,CF757-9,7,prevista,ADJ,AUX
upos,llama3.2:3b,CF757-9,8,para,SCONJ,VERB
upos,llama3.2:3b,CF757-9,9,começar,VERB,ADV
upos,llama3.2:3b,CF757-9,10,hoje,ADV,ADJ
upos,llama3.2:3b,CF758-1,0,Todas,PRON,ADJ
upos,llama3.2:3b,CF758-1,2,beijos,NOUN,ADP
upos,llama3.2:3b,CF758-1,3,de,ADP,PROPN
upos,llama3.2:3b,CF758-1,4,Itamar,PROPN,VERB
upos,llama3.2:3b,CF758-2,0,Fu,PROPN,SYM
upos,llama3.2:3b,CF758-2,1,foi,AUX,VERB
upos,llama3.2:3b,CF758-2,2,a,DET,ADP
upos,llama3.2:3b,CF758-2,4,calorosa,ADJ,NOUN
